url,label
https://stackoverflow.com/about/news?page=94&lang=en-in,0
https://g17hub-signin-update.work/auth,1
https://faceb00k-account-wallet.gq/secure?next=http%3A//paypal.zip/verify,1
http://58.125.243.44/verify?url=https%3A//microsoft.com,1
http://whatsapp.com.alert-confirm-wallet.zip/secure?redirect=http%3A//facebook.support/billing,1
http://4ppl3-secure-alert.zip/secure?url=http%3A//instagram.support/session,1
https://apple.com.confirm-secure-login.click/session?url=http%3A//github.work/update,1
https://stackoverflow.com/updates/careers/support,0
http://confirm-instagram-secure-password.work/account,1
http://microsoft.com/updates/docs,0
https://stackoverflow.com/products/products,0
https://stackoverflow.com/blog/contact,0
http://account-paypal-signin-wallet.xyz/billing?url=http%3A//google.gq/auth,1
http://188.194.147.209/session?next=https%3A//instagram.com,1
https://microsoft.com/careers?page=451&lang=en,0
http://microsoft.com/support,0
https://microsoft.com/contact/community?page=325&lang=en-us,0
https://wh4t5app-confirm-wallet.work/session?next=http%3A//facebook.xyz/session,1
http://google.com.secure-wallet-update.work/update?continue=http%3A//facebook.zip/session,1
https://microsoft.com?page=440&lang=en-us,0
https://netflix.com.password-account-login.work/update?return=http%3A//netflix.zip/billing,1
https://p4ypa1-update-signin.zip/billing?dest=http%3A//paypal.xyz/verify,1
https://microsoft.com/news?page=213&lang=en-in,0
https://microsoft.com/contact/blog,0
https://login-github-wallet-password.zip/verify?next=http%3A//facebook.top/billing,1
http://go0g1e-update-account.click/account?next=http%3A//whatsapp.gq/auth,1
https://stackoverflow.com?page=118&lang=en,0
https://microsoft.com?page=581&lang=en,0
http://219.46.186.190/billing?return=https%3A//google.com,1
http://account-google-secure-signin.gq/update,1
http://93.166.27.99/session?redirect=https%3A//whatsapp.com,1
http://187.177.179.230/session?redirect=https%3A//facebook.com,1
http://goog13-alert-payment.top/account?url=http%3A//google.tk/billing,1
https://netflix.com.wallet-account-alert.tk/billing,1
http://password-amazon-alert-login.work/verify?return=http%3A//paypal.click/auth,1
https://stackoverflow.com/about/careers?page=76&lang=en,0
http://wallet-whatsapp-login-payment.support/auth,1
http://password-paypal-verify-secure.work/billing?redirect=http%3A//facebook.support/auth,1
https://secure-facebook-alert-password.tk/session?redirect=http%3A//instagram.support/account,1
http://37.185.240.239/secure?url=https%3A//facebook.com,1
https://4m4zon-password-login.support/update?return=http%3A//google.zip/account,1
https://stackoverflow.com/contact/docs/news,0
https://microsoft.com/about/careers/about,0
https://login-facebook-wallet-payment.zip/verify,1
http://236.75.231.170/secure?next=https%3A//facebook.com,1
https://stackoverflow.com/community?page=476&lang=en-us,0
http://135.133.74.83/auth?redirect=https%3A//apple.com,1
http://microsoft.com,0
https://apple.com.verify-update-password.gq/verify,1
http://microsoft.com.signin-billing-login.tk/billing?url=http%3A//whatsapp.click/auth,1
https://g17hub-secure-account.support/auth?return=http%3A//amazon.top/auth,1
https://microsoft.com/products/pricing/community,0
http://stackoverflow.com/about/blog,0
http://147.112.211.89/update?redirect=https%3A//paypal.com,1
http://182.14.25.159/account?url=https%3A//whatsapp.com,1
http://github.com.secure-update-wallet.work/secure?redirect=http%3A//paypal.zip/billing,1
https://microsoft.com?page=224&lang=en-us,0
https://microsoft.com/pricing/community/blog?page=315&lang=en-us,0
https://microsoft.com/updates/help,0
http://76.235.37.199/billing?return=https%3A//github.com,1
http://184.42.183.69/session?return=https%3A//facebook.com,1
https://stackoverflow.com/careers?page=470&lang=en-in,0
https://paypal.com.payment-verify-account.zip/billing?return=http%3A//amazon.top/secure,1
https://stackoverflow.com/docs/community,0
https://microsoft.com/news?page=451&lang=en-us,0
http://p4ypa1-login-alert.gq/secure?continue=http%3A//amazon.gq/update,1
https://stackoverflow.com/help/support,0
http://wh47sapp-wallet-login.zip/verify,1
https://stackoverflow.com/help/community,0
https://stackoverflow.com/about/careers,0
http://179.43.131.188/account?next=https%3A//netflix.com,1
https://microsoft.com/contact/docs/careers,0
http://f4c3book-verify-account.support/session?continue=http%3A//github.zip/secure,1
http://netflix.com.payment-billing-wallet.top/update?dest=http%3A//apple.gq/update,1
https://account-netflix-billing-payment.xyz/billing,1
https://microsoft.com?page=533&lang=en-in,0
https://stackoverflow.com/support/about/news,0
http://google.com.secure-wallet-billing.zip/auth?dest=http%3A//instagram.top/session,1
https://microsoft.com/help/help/docs,0
http://180.152.217.55/verify?return=https%3A//paypal.com,1
http://secure-facebook-verify-update.xyz/verify,1
http://update-github-billing-signin.work/verify?redirect=http%3A//paypal.tk/secure,1
https://microsoft.com/updates,0
https://n3tf1ix-billing-wallet.support/billing,1
http://g17hub-signin-confirm.work/secure?next=http%3A//apple.support/update,1
https://4pp1e-confirm-secure.click/verify?dest=http%3A//netflix.top/auth,1
https://netflix.com.wallet-billing-verify.tk/session?url=http%3A//github.support/auth,1
https://stackoverflow.com?page=346&lang=en-in,0
http://login-apple-confirm-password.work/verify?return=http%3A//netflix.zip/verify,1
http://101.207.199.194/secure?next=https%3A//paypal.com,1
http://account-whatsapp-signin-login.support/billing?next=http%3A//github.work/verify,1
http://whatsapp.com.wallet-confirm-login.gq/verify?next=http%3A//paypal.work/secure,1
https://microsoft.com/about/blog,0
https://microsoft.com/pricing/community/docs?page=449&lang=en-us,0
http://1n5tagram-update-verify.tk/billing,1
https://microsoft.com/support/about?page=176&lang=en-in,0
https://secure-github-password-payment.tk/update,1
http://what54pp-login-verify.support/verify,1
https://go0gl3-payment-billing.click/account?url=http%3A//microsoft.top/account,1
https://secure-whatsapp-verify-wallet.click/verify,1
https://password-facebook-billing-wallet.top/auth?continue=http%3A//github.top/secure,1
http://64.37.44.28/session?continue=https%3A//facebook.com,1
http://instagram.com.signin-alert-secure.support/auth?next=http%3A//google.tk/verify,1
http://verify-netflix-wallet-payment.support/verify?url=http%3A//github.zip/secure,1
http://confirm-google-account-update.zip/session,1
http://amazon.com.payment-alert-login.xyz/billing,1
https://microsoft.com/contact/products/contact?page=348&lang=en-us,0
http://178.135.216.93/verify?url=https%3A//instagram.com,1
https://stackoverflow.com/pricing/careers/help,0
http://micr05oft-signin-account.tk/auth,1
https://stackoverflow.com/pricing/about,0
http://ne7f1ix-billing-payment.tk/billing?next=http%3A//paypal.work/account,1
http://stackoverflow.com/docs/news,0
http://micr05oft-wallet-update.gq/account?next=http%3A//instagram.click/secure,1
https://stackoverflow.com/help/products,0
http://microsoft.com.confirm-secure-password.click/verify?return=http%3A//microsoft.xyz/update,1
http://64.66.178.46/billing?return=https%3A//amazon.com,1
https://stackoverflow.com/blog/pricing?page=516&lang=en-us,0
https://microsoft.com/careers,0
http://109.215.123.184/verify?dest=https%3A//github.com,1
http://verify-amazon-login-confirm.support/session?redirect=http%3A//netflix.tk/verify,1
http://apple.com.verify-login-update.top/billing?dest=http%3A//netflix.gq/verify,1
http://payment-netflix-account-alert.top/secure?continue=http%3A//facebook.zip/session,1
https://stackoverflow.com/news/news/updates,0
http://micro5of7-confirm-billing.click/auth?return=http%3A//paypal.xyz/billing,1
http://verify-facebook-payment-wallet.work/update,1
https://stackoverflow.com/support/updates,0
http://payment-whatsapp-confirm-login.work/update?redirect=http%3A//apple.xyz/auth,1
https://stackoverflow.com/about/pricing,0
https://instagram.com.verify-signin-update.tk/account,1
http://wh47sapp-signin-confirm.support/billing?continue=http%3A//whatsapp.gq/verify,1
https://login-netflix-update-account.xyz/session,1
https://password-microsoft-payment-wallet.support/secure,1
http://update-amazon-account-login.click/account?continue=http%3A//facebook.top/secure,1
https://github.com.password-payment-login.xyz/billing?return=http%3A//github.zip/secure,1
http://confirm-paypal-secure-login.support/billing?return=http%3A//google.work/session,1
http://whatsapp.com.account-payment-confirm.support/auth?continue=http%3A//netflix.top/billing,1
http://158.127.201.193/billing?redirect=https%3A//amazon.com,1
http://microsoft.com?page=550&lang=en,0
http://107.227.188.149/billing?return=https%3A//paypal.com,1
https://stackoverflow.com/careers?page=225&lang=en-us,0
http://go0gl3-confirm-billing.gq/update,1
https://microsoft.com.confirm-billing-verify.tk/account?redirect=http%3A//facebook.work/billing,1
http://72.97.56.243/account?url=https%3A//apple.com,1
https://microsoft.com?page=255&lang=en,0
http://github.com.secure-update-signin.gq/session,1
http://microsoft.com/products,0
http://alert-netflix-secure-password.support/secure?dest=http%3A//google.tk/billing,1
http://paypal.com.account-login-update.top/account,1
http://facebook.com.payment-secure-update.zip/session,1
http://4maz0n-secure-wallet.work/billing?continue=http%3A//facebook.click/verify,1
http://paypal.com.login-signin-alert.click/update?return=http%3A//paypal.xyz/update,1
http://password-netflix-secure-payment.xyz/secure?url=http%3A//netflix.gq/auth,1
https://microsoft.com/products?page=380&lang=en-in,0
https://microsoft.com/community/support,0
http://stackoverflow.com/blog/help/news,0
http://39.71.37.202/billing?dest=https%3A//microsoft.com,1
http://microsoft.com/pricing/contact?page=310&lang=en-in,0
https://g00gle-wallet-login.xyz/billing?return=http%3A//microsoft.xyz/billing,1
https://apple.com.update-payment-wallet.zip/billing?redirect=http%3A//instagram.top/verify,1
http://goog13-login-secure.zip/auth,1
https://ne7fl1x-confirm-account.top/session?url=http%3A//whatsapp.tk/session,1
https://microsoft.com/updates/pricing/contact?page=248&lang=en-us,0
https://microsoft.com/products/updates,0
http://amazon.com.password-alert-login.click/account,1
https://stackoverflow.com?page=312&lang=en-in,0
https://signin-github-billing-password.gq/billing,1
https://stackoverflow.com/support,0
http://microsoft.com/contact/updates?page=252&lang=en,0
http://payment-apple-password-signin.work/secure,1
https://microsoft.com/news,0
http://190.56.99.167/verify?return=https%3A//github.com,1
http://213.81.64.126/session?continue=https%3A//netflix.com,1
http://stackoverflow.com/careers?page=193&lang=en-us,0
https://account-google-password-update.top/account?return=http%3A//amazon.work/secure,1
https://stackoverflow.com/careers/support,0
http://170.216.56.196/secure?continue=https%3A//microsoft.com,1
https://microsoft.com/pricing/careers/help,0
http://n3tfl1x-password-update.click/session?continue=http%3A//google.work/auth,1
http://p4yp4l-secure-wallet.top/verify?dest=http%3A//microsoft.zip/session,1
https://microsoft.com/blog/community/about?page=485&lang=en-us,0
http://stackoverflow.com/contact,0
http://ne7f1ix-confirm-wallet.tk/account?continue=http%3A//microsoft.work/account,1
https://account-facebook-wallet-confirm.work/update,1
https://stackoverflow.com/community,0
https://stackoverflow.com/updates/about/updates?page=299&lang=en,0
http://microsoft.com.account-verify-alert.xyz/session?continue=http%3A//paypal.work/update,1
http://stackoverflow.com/about,0
https://stackoverflow.com/help/pricing,0
http://am4z0n-verify-account.top/billing,1
https://confirm-github-payment-wallet.top/auth?next=http%3A//github.xyz/secure,1
http://github.com.payment-secure-verify.zip/auth?dest=http%3A//paypal.gq/verify,1
https://stackoverflow.com/pricing/blog,0
http://198.79.202.119/secure?url=https%3A//whatsapp.com,1
http://83.139.138.192/account?url=https%3A//facebook.com,1
http://149.17.242.157/secure?redirect=https%3A//paypal.com,1
https://stackoverflow.com/updates/contact,0
http://google.com.wallet-secure-confirm.support/session?next=http%3A//github.xyz/auth,1
http://83.179.48.72/secure?url=https%3A//apple.com,1
https://microsoft.com?page=334&lang=en-in,0
http://229.38.157.176/secure?url=https%3A//facebook.com,1
https://stackoverflow.com?page=391&lang=en-us,0
http://78.126.67.208/account?redirect=https%3A//apple.com,1
https://stackoverflow.com/about/about?page=575&lang=en-us,0
http://180.30.210.213/verify?next=https%3A//google.com,1
https://stackoverflow.com/support?page=421&lang=en-us,0
https://microsoft.com/contact,0
http://microsoft.com.signin-alert-secure.xyz/update,1
https://stackoverflow.com/support/support,0
https://stackoverflow.com/docs?page=442&lang=en-us,0
https://secure-apple-wallet-payment.xyz/verify,1
http://stackoverflow.com/docs/community,0
https://microsoft.com/news/help?page=445&lang=en-us,0
https://microsoft.com/blog?page=448&lang=en,0
http://wallet-facebook-update-verify.support/billing?continue=http%3A//whatsapp.click/session,1
http://amazon.com.billing-login-secure.xyz/auth?return=http%3A//paypal.work/billing,1
https://secure-facebook-alert-verify.gq/account?next=http%3A//paypal.top/update,1
https://netflix.com.billing-secure-password.click/billing?return=http%3A//google.top/auth,1
http://131.207.110.98/update?next=https%3A//whatsapp.com,1
https://microsoft.com/community/help/community?page=18&lang=en,0
http://146.115.53.171/auth?next=https%3A//microsoft.com,1
http://microsoft.com.login-verify-payment.support/account?url=http%3A//facebook.xyz/billing,1
http://g17hub-billing-signin.zip/session?redirect=http%3A//facebook.zip/billing,1
https://stackoverflow.com/docs/updates,0
http://156.30.171.33/account?continue=https%3A//github.com,1
http://what54pp-confirm-alert.zip/account?dest=http%3A//paypal.zip/auth,1
https://stackoverflow.com,0
http://microsoft.com/news,0
http://215.134.82.178/session?dest=https%3A//amazon.com,1
http://224.235.117.42/auth?redirect=https%3A//amazon.com,1
http://micro5of7-verify-confirm.tk/update?dest=http%3A//apple.xyz/account,1
https://microsoft.com/products,0
http://stackoverflow.com/docs/help/blog,0
https://microsoft.com/careers/support,0
https://payment-instagram-billing-password.support/session?continue=http%3A//facebook.zip/auth,1
http://whatsapp.com.secure-payment-signin.xyz/billing?redirect=http%3A//paypal.support/update,1
https://wallet-github-verify-signin.top/verify?continue=http%3A//apple.zip/update,1
https://stackoverflow.com?page=111&lang=en-us,0
https://whatsapp.com.wallet-signin-update.tk/verify?dest=http%3A//google.work/verify,1
https://microsoft.com/news/help/contact,0
https://stackoverflow.com/support/support/updates,0
http://95.187.137.229/verify?redirect=https%3A//paypal.com,1
http://wallet-microsoft-confirm-billing.support/verify?redirect=http%3A//amazon.gq/billing,1
http://19.153.112.146/account?continue=https%3A//netflix.com,1
https://app13-update-signin.gq/auth?url=http%3A//apple.tk/auth,1
http://payment-whatsapp-billing-update.work/session?continue=http%3A//instagram.tk/billing,1
https://stackoverflow.com/products?page=191&lang=en-us,0
https://microsoft.com/updates/products,0
http://n3tfl1x-verify-alert.click/billing,1
http://183.233.159.249/account?return=https%3A//github.com,1
https://stackoverflow.com/docs/updates/contact,0
http://facebook.com.verify-password-payment.support/verify?url=http%3A//paypal.tk/session,1
https://microsoft.com/help?page=123&lang=en-in,0
https://payp41-password-confirm.tk/secure,1
http://update-facebook-payment-secure.xyz/auth?redirect=http%3A//netflix.top/secure,1
https://stackoverflow.com/blog/news,0
http://183.157.232.161/verify?next=https%3A//github.com,1
http://alert-netflix-billing-verify.xyz/secure?redirect=http%3A//paypal.tk/update,1
http://password-github-confirm-login.work/update,1
http://204.73.164.246/verify?dest=https%3A//google.com,1
http://133.242.27.243/session?next=https%3A//facebook.com,1
https://github.com.payment-password-verify.click/secure?continue=http%3A//instagram.tk/verify,1
http://236.247.81.92/verify?next=https%3A//paypal.com,1
http://4m4zon-secure-signin.xyz/update,1
https://stackoverflow.com?page=200&lang=en-in,0
https://microsoft.com/blog,0
https://stackoverflow.com/contact/docs,0
https://go0gl3-payment-alert.top/account,1
http://53.193.167.74/verify?redirect=https%3A//google.com,1
http://wallet-facebook-confirm-update.click/account,1
http://242.167.116.204/secure?redirect=https%3A//facebook.com,1
https://microsoft.com?page=131&lang=en,0
http://verify-microsoft-confirm-account.top/account,1
https://account-netflix-billing-confirm.tk/account?dest=http%3A//microsoft.work/update,1
https://ins74gram-wallet-verify.click/billing,1
https://stackoverflow.com?page=336&lang=en,0
https://microsoft.com/blog?page=586&lang=en-in,0
http://account-paypal-update-secure.gq/secure,1
http://apple.com.alert-payment-secure.support/update?return=http%3A//paypal.xyz/account,1
https://paypal.com.signin-billing-password.support/session?dest=http%3A//microsoft.xyz/verify,1
http://update-microsoft-login-confirm.support/auth?next=http%3A//google.click/billing,1
http://109.119.157.94/session?redirect=https%3A//microsoft.com,1
https://microsoft.com/blog/updates/contact?page=515&lang=en-in,0
http://verify-facebook-alert-account.xyz/update,1
http://account-whatsapp-password-verify.tk/session?url=http%3A//whatsapp.tk/update,1
http://66.132.24.187/billing?next=https%3A//netflix.com,1
http://verify-netflix-signin-alert.click/auth?redirect=http%3A//instagram.gq/session,1
http://microsoft.com/pricing,0
https://stackoverflow.com/blog,0
https://facebook.com.secure-account-signin.tk/secure?next=http%3A//paypal.support/auth,1
http://p4yp4l-secure-update.zip/account?return=http%3A//microsoft.work/account,1
http://paypal.com.verify-signin-billing.gq/auth?continue=http%3A//amazon.tk/verify,1
https://stackoverflow.com/products/blog/help?page=343&lang=en-us,0
http://apple.com.billing-wallet-confirm.top/billing?dest=http%3A//netflix.xyz/verify,1
http://netflix.com.payment-signin-login.zip/verify?continue=http%3A//paypal.tk/auth,1
http://amazon.com.billing-verify-wallet.top/billing,1
http://118.186.50.38/auth?url=https%3A//apple.com,1
http://google.com.login-signin-update.xyz/account?return=http%3A//instagram.click/billing,1
http://microsoft.com?page=199&lang=en-in,0
https://signin-facebook-alert-password.gq/verify?url=http%3A//microsoft.click/secure,1
https://payp41-alert-password.support/verify?next=http%3A//netflix.gq/account,1
http://wh4t5app-wallet-alert.zip/billing,1
https://stackoverflow.com/help,0
https://what54pp-secure-billing.click/billing?redirect=http%3A//netflix.support/verify,1
https://whatsapp.com.confirm-secure-billing.support/account,1
https://stackoverflow.com/products?page=542&lang=en,0
https://microsoft.com.update-signin-alert.work/session?return=http%3A//github.top/auth,1
https://microsoft.com/docs?page=274&lang=en-in,0
http://payp41-signin-login.gq/secure,1
http://microsoft.com/pricing?page=587&lang=en,0
https://netflix.com.secure-account-signin.tk/update,1
https://update-whatsapp-alert-confirm.click/verify?next=http%3A//netflix.xyz/billing,1
http://117.50.181.91/billing?dest=https%3A//netflix.com,1
http://amazon.com.payment-update-secure.top/verify,1
https://am4z0n-signin-update.xyz/session?next=http%3A//apple.tk/account,1
https://p4yp4l-signin-update.xyz/billing?return=http%3A//facebook.click/session,1
http://g17hub-wallet-verify.top/billing,1
https://microsoft.com/docs,0
https://stackoverflow.com/support/pricing,0
http://94.240.186.170/auth?dest=https%3A//instagram.com,1
http://stackoverflow.com/community/support,0
http://netflix.com.secure-confirm-verify.gq/account?redirect=http%3A//amazon.tk/session,1
http://205.75.208.21/session?continue=https%3A//instagram.com,1
http://214.62.185.80/session?return=https%3A//apple.com,1
http://microsoft.com?page=417&lang=en,0
https://stackoverflow.com/careers,0
http://176.213.33.248/verify?continue=https%3A//google.com,1
http://paypal.com.verify-account-alert.click/update?next=http%3A//facebook.click/billing,1
http://212.205.151.60/account?return=https%3A//instagram.com,1
http://goog13-verify-billing.work/account,1
https://stackoverflow.com/updates/help/careers,0
https://microsoft.com/support,0
https://microsoft.com/careers/help,0
https://login-google-update-confirm.work/account?dest=http%3A//paypal.top/session,1
http://170.147.237.217/session?return=https%3A//google.com,1
http://in57agram-account-update.xyz/verify,1
https://stackoverflow.com/blog/help/careers,0
https://stackoverflow.com/docs/docs/about,0
https://paypal.com.login-account-confirm.xyz/update?continue=http%3A//apple.work/update,1
https://stackoverflow.com/updates,0
https://1n5tagram-update-signin.gq/account,1
https://microsoft.com/support/updates/pricing?page=29&lang=en,0
https://microsoft.com/careers/updates,0
https://amazon.com.update-login-secure.tk/update?continue=http%3A//whatsapp.support/billing,1
http://4m4zon-secure-billing.tk/session?continue=http%3A//whatsapp.xyz/session,1
https://microsoft.com/docs/updates,0
http://google.com.signin-billing-verify.support/auth,1
http://alert-amazon-payment-secure.top/billing?url=http%3A//github.tk/verify,1
http://1nst4gram-account-wallet.tk/session,1
https://microsoft.com/pricing?page=179&lang=en,0
https://microsoft.com/pricing?page=567&lang=en-us,0
http://secure-login-update-paypal.com,1
http://195.139.48.71/account?dest=https%3A//google.com,1
https://stackoverflow.com/docs,0
http://microsoft.com/community,0
http://login-github-confirm-secure.click/session?return=http%3A//github.top/billing,1
http://234.135.129.11/billing?next=https%3A//microsoft.com,1
https://netf11x-signin-confirm.xyz/session?next=http%3A//facebook.gq/auth,1
http://89.112.231.76/secure?next=https%3A//amazon.com,1
http://70.150.234.108/secure?redirect=https%3A//github.com,1
http://facebook.com.confirm-password-secure.zip/session?next=http%3A//facebook.gq/session,1
https://whatsapp.com.secure-verify-billing.work/update,1
http://microsoft.com/pricing?page=523&lang=en-us,0
http://payp41-verify-alert.top/verify,1
https://facebook.com.update-payment-password.xyz/auth?url=http%3A//github.work/auth,1
https://4ppl3-update-confirm.support/verify?redirect=http%3A//microsoft.gq/verify,1
https://payp41-wallet-billing.click/billing?dest=http%3A//google.top/secure,1
http://151.193.115.170/billing?next=https%3A//apple.com,1
http://stackoverflow.com/docs,0
http://1n5tagram-payment-account.gq/session?url=http%3A//facebook.xyz/verify,1
http://wha75app-verify-signin.click/billing?redirect=http%3A//instagram.xyz/update,1
http://facebook.com.signin-payment-confirm.click/secure?continue=http%3A//paypal.top/auth,1
http://payment-google-account-signin.work/auth?redirect=http%3A//github.tk/update,1
http://secure-netflix-verify-password.tk/secure,1
http://login-instagram-secure-signin.gq/verify?dest=http%3A//amazon.tk/verify,1
https://wh4ts4pp-secure-login.click/billing?url=http%3A//whatsapp.tk/billing,1
http://github.com.confirm-account-alert.work/billing?return=http%3A//whatsapp.top/account,1
https://stackoverflow.com/community?page=289&lang=en-us,0
http://confirm-paypal-login-account.support/session?redirect=http%3A//google.click/account,1
http://microsoft.com.payment-password-account.top/auth,1
https://microsoft.com/support/community/about,0
http://instagram.com.account-signin-verify.xyz/update?redirect=http%3A//instagram.gq/update,1
https://payment-instagram-wallet-confirm.support/account?continue=http%3A//netflix.gq/billing,1
https://stackoverflow.com/updates/docs,0
http://whatsapp.com.password-alert-secure.work/update?dest=http%3A//paypal.support/verify,1
https://stackoverflow.com/updates/updates,0
http://google.com.wallet-payment-alert.click/verify?url=http%3A//github.tk/update,1
http://netflix.com.wallet-confirm-alert.zip/secure?next=http%3A//microsoft.gq/account,1
https://account-paypal-wallet-password.click/auth?next=http%3A//whatsapp.gq/auth,1
http://stackoverflow.com/docs/pricing,0
http://confirm-amazon-signin-password.top/verify?next=http%3A//whatsapp.support/auth,1
http://google.com.secure-verify-billing.gq/session?dest=http%3A//github.zip/account,1
http://179.174.52.133/verify?next=https%3A//microsoft.com,1
http://apple.com.account-payment-alert.tk/auth,1
https://microsoft.com/pricing/about/products,0
http://microsoft.com/updates,0
http://microsoft.com/support?page=504&lang=en-in,0
http://microsoft.com/pricing?page=297&lang=en,0
https://microsoft.com,0
http://free-gift-cards-now.top,1
https://microsoft.com/pricing/about,0
http://microsoft.com/products/contact?page=164&lang=en,0
https://confirm-amazon-wallet-account.gq/verify?next=http%3A//microsoft.support/billing,1
http://microsoft.com/careers?page=286&lang=en-in,0
https://microsoft.com/about/support/about,0
http://in5tagr4m-alert-update.click/verify?redirect=http%3A//google.support/account,1
http://140.150.122.15/verify?next=https%3A//google.com,1
http://billing-paypal-payment-wallet.click/session?redirect=http%3A//paypal.zip/billing,1
https://payment-amazon-signin-wallet.zip/auth,1
http://netflix.com.verify-signin-account.tk/verify,1
https://secure-apple-wallet-signin.click/verify?dest=http%3A//apple.gq/secure,1
http://stackoverflow.com/products/community,0
http://google.com.verify-account-update.gq/secure,1
https://stackoverflow.com/help/docs,0
http://235.33.198.114/account?continue=https%3A//paypal.com,1
https://p4yp4l-secure-confirm.work/verify?return=http%3A//netflix.xyz/auth,1
https://stackoverflow.com/pricing?page=534&lang=en-us,0
https://4pp1e-wallet-billing.zip/session,1
http://122.132.241.62/secure?url=https%3A//google.com,1
https://stackoverflow.com/docs?page=131&lang=en-us,0
https://stackoverflow.com/careers/news?page=473&lang=en-us,0
http://microsoft.com/blog,0
https://stackoverflow.com/updates/blog?page=357&lang=en-us,0
http://netf11x-alert-signin.gq/verify?dest=http%3A//netflix.tk/update,1
https://microsoft.com?page=521&lang=en,0
http://microsoft.com.billing-login-verify.support/update?redirect=http%3A//netflix.tk/verify,1
https://microsoft.com/contact/community/pricing,0
http://169.163.24.90/auth?url=https%3A//instagram.com,1
https://microsoft.com/community/careers/help?page=142&lang=en-in,0
http://wallet-amazon-confirm-verify.xyz/account?redirect=http%3A//whatsapp.support/verify,1
http://195.147.38.116/auth?continue=https%3A//paypal.com,1
http://87.44.171.83/billing?next=https%3A//google.com,1
https://stackoverflow.com/updates/about/docs?page=501&lang=en,0
http://login-google-alert-payment.xyz/update?url=http%3A//apple.gq/auth,1
http://netflix.com.verify-account-wallet.click/auth?next=http%3A//apple.gq/secure,1
